person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file
33,135000,MORTGAGE,6.0,MEDICAL,22250,0.16,N
34,135000,MORTGAGE,2.0,PERSONAL,15000,0.11,N
29,135000,MORTGAGE,14.0,MEDICAL,24000,0.18,N
28,135000,MORTGAGE,0.0,MEDICAL,14400,0.11,N
29,61000,RENT,2.0,PERSONAL,15000,0.25,Y
32,135000,MORTGAGE,10.0,PERSONAL,10000,0.07,N
29,67704,RENT,3.0,PERSONAL,15000,0.22,N
32,135000,MORTGAGE,1.0,DEBTCONSOLIDATION,16000,0.12,N
33,135000,OWN,0.0,PERSONAL,6275,0.05,N
31,67800,RENT,7.0,EDUCATION,15000,0.22,N
31,135000,MORTGAGE,14.0,PERSONAL,15000,0.11,N
27,135000,MORTGAGE,3.0,MEDICAL,25000,0.19,N
28,123000,MORTGAGE,0.0,PERSONAL,10000,0.08,N
31,135000,MORTGAGE,9.0,VENTURE,10000,0.07,N
28,68004,RENT,1.0,PERSONAL,15000,0.22,N
28,123000,MORTGAGE,3.0,DEBTCONSOLIDATION,15000,0.12,Y
31,135000,MORTGAGE,2.0,MEDICAL,20000,0.15,N
33,135000,MORTGAGE,0.0,VENTURE,10000,0.07,N
31,135000,MORTGAGE,12.0,MEDICAL,15000,0.11,N
32,135000,MORTGAGE,16.0,PERSONAL,13000,0.1,N
33,135000,OWN,0.0,PERSONAL,17500,0.13,N
29,135000,MORTGAGE,0.0,HOMEIMPROVEMENT,18000,0.13,N
27,104550,MORTGAGE,0.0,MEDICAL,23000,0.19,N
28,123000,OWN,0.0,DEBTCONSOLIDATION,22000,0.18,Y
29,135000,MORTGAGE,10.0,VENTURE,11000,0.08,N
29,135000,MORTGAGE,0.0,EDUCATION,11000,0.08,N
32,70000,RENT,2.0,MEDICAL,15000,0.21,Y
35,135000,MORTGAGE,12.0,EDUCATION,10000,0.07,Y
34,135000,MORTGAGE,18.0,EDUCATION,8000,0.06,N
29,64000,RENT,3.0,EDUCATION,15000,0.23,N
34,135000,MORTGAGE,7.0,EDUCATION,15000,0.11,Y
30,135000,MORTGAGE,14.0,PERSONAL,25000,0.19,Y
27,70000,RENT,7.0,MEDICAL,15000,0.21,N
27,123000,OWN,1.0,HOMEIMPROVEMENT,22350,0.18,Y
34,135600,MORTGAGE,10.0,EDUCATION,1000,0.01,N
30,70000,RENT,0.0,PERSONAL,15000,0.21,Y
28,135996,MORTGAGE,12.0,HOMEIMPROVEMENT,12500,0.09,N
30,136000,MORTGAGE,13.0,VENTURE,2800,0.02,N
32,136000,MORTGAGE,11.0,MEDICAL,12000,0.09,N
27,136000,MORTGAGE,3.0,PERSONAL,5000,0.04,N
35,136000,MORTGAGE,0.0,EDUCATION,15000,0.11,Y
28,136092,MORTGAGE,2.0,PERSONAL,8000,0.06,N
35,136240,MORTGAGE,9.0,EDUCATION,15000,0.11,N
34,136625,MORTGAGE,3.0,VENTURE,15000,0.11,N
28,124886,MORTGAGE,12.0,HOMEIMPROVEMENT,5000,0.04,N
28,70000,RENT,2.0,MEDICAL,15000,0.21,N
30,137057,MORTGAGE,13.0,VENTURE,4750,0.03,N
27,137720,MORTGAGE,6.0,DEBTCONSOLIDATION,13000,0.09,N
28,138000,MORTGAGE,11.0,MEDICAL,5000,0.04,N
29,138000,MORTGAGE,0.0,EDUCATION,25000,0.18,Y
32,138000,MORTGAGE,16.0,EDUCATION,20000,0.14,N
32,138000,MORTGAGE,5.0,VENTURE,16800,0.12,N
34,138000,MORTGAGE,14.0,DEBTCONSOLIDATION,25000,0.18,N
31,138000,MORTGAGE,15.0,MEDICAL,24000,0.17,N
27,138000,MORTGAGE,5.0,PERSONAL,17000,0.12,N
28,21084,OWN,,EDUCATION,7750,0.37,N
29,138000,MORTGAGE,3.0,HOMEIMPROVEMENT,7500,0.05,Y
34,138571,MORTGAGE,18.0,PERSONAL,25000,0.18,N
28,138600,MORTGAGE,10.0,DEBTCONSOLIDATION,12000,0.09,N
28,138996,MORTGAGE,3.0,PERSONAL,20000,0.14,Y
35,139000,MORTGAGE,12.0,DEBTCONSOLIDATION,35000,0.25,N
30,139008,MORTGAGE,2.0,EDUCATION,15000,0.11,N
32,139200,MORTGAGE,5.0,EDUCATION,6000,0.04,N
29,139500,MORTGAGE,4.0,HOMEIMPROVEMENT,15000,0.11,N
28,139913,MORTGAGE,7.0,HOMEIMPROVEMENT,5375,0.04,N
28,140000,OWN,12.0,VENTURE,18000,0.13,N
29,140000,OWN,5.0,VENTURE,27000,0.19,N
27,71000,RENT,11.0,EDUCATION,15000,0.21,N
29,140000,MORTGAGE,4.0,EDUCATION,16775,0.12,Y
28,140000,OWN,1.0,EDUCATION,17600,0.13,N
30,140000,MORTGAGE,6.0,PERSONAL,5000,0.04,N
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,18000,0.13,Y
27,140000,MORTGAGE,7.0,PERSONAL,18000,0.13,N
28,140000,MORTGAGE,8.0,MEDICAL,22000,0.16,N
31,140000,MORTGAGE,5.0,MEDICAL,30000,0.21,N
28,140000,MORTGAGE,11.0,HOMEIMPROVEMENT,5000,0.04,N
28,72000,RENT,6.0,MEDICAL,15000,0.21,N
31,128000,MORTGAGE,15.0,DEBTCONSOLIDATION,35000,0.27,N
27,72000,RENT,0.0,MEDICAL,15000,0.21,N
33,21000,OWN,1.0,EDUCATION,7750,0.37,N
28,128000,MORTGAGE,11.0,DEBTCONSOLIDATION,14400,0.11,Y
27,140000,MORTGAGE,4.0,PERSONAL,2800,0.02,N
33,20988,OWN,2.0,PERSONAL,3600,0.17,N
34,128000,MORTGAGE,14.0,HOMEIMPROVEMENT,12325,0.1,N
28,140000,MORTGAGE,12.0,VENTURE,9000,0.06,N
31,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,11000,0.08,N
28,108800,MORTGAGE,3.0,MEDICAL,35000,0.27,Y
27,140000,MORTGAGE,11.0,MEDICAL,2700,0.02,N
27,140000,OWN,8.0,PERSONAL,28000,0.2,N
27,140000,MORTGAGE,12.0,DEBTCONSOLIDATION,10000,0.07,N
32,140000,MORTGAGE,14.0,HOMEIMPROVEMENT,12000,0.09,N
33,140000,MORTGAGE,8.0,VENTURE,8000,0.06,N
34,140000,MORTGAGE,8.0,EDUCATION,12000,0.09,N
29,108800,MORTGAGE,1.0,MEDICAL,18500,0.14,N
28,140000,MORTGAGE,4.0,HOMEIMPROVEMENT,25000,0.18,N
33,140000,MORTGAGE,14.0,MEDICAL,9600,0.07,N
28,140000,MORTGAGE,12.0,MEDICAL,15000,0.11,N
32,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,18000,0.13,N
32,140000,MORTGAGE,9.0,EDUCATION,11000,0.08,N
32,74000,RENT,15.0,VENTURE,15000,0.2,N
29,140000,MORTGAGE,13.0,VENTURE,12600,0.09,N
34,140000,MORTGAGE,17.0,VENTURE,12000,0.09,Y
29,140000,MORTGAGE,4.0,MEDICAL,24000,0.17,N
32,140000,MORTGAGE,3.0,EDUCATION,5000,0.04,N
29,140000,MORTGAGE,12.0,MEDICAL,24250,0.17,N
34,128000,MORTGAGE,2.0,DEBTCONSOLIDATION,3000,0.02,N
31,74028,RENT,5.0,EDUCATION,15000,0.2,N
32,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,20000,0.14,N
34,140000,OWN,13.0,EDUCATION,4000,0.03,N
31,140000,MORTGAGE,15.0,DEBTCONSOLIDATION,12000,0.09,N
33,140000,MORTGAGE,2.0,HOMEIMPROVEMENT,6000,0.04,N
29,74872,RENT,4.0,PERSONAL,15000,0.2,N
33,140000,MORTGAGE,6.0,MEDICAL,13000,0.09,N
31,75000,RENT,5.0,DEBTCONSOLIDATION,15000,0.2,N
34,128000,OWN,0.0,DEBTCONSOLIDATION,25000,0.2,N
30,108800,MORTGAGE,2.0,MEDICAL,15000,0.12,N
27,140000,OWN,12.0,VENTURE,24100,0.17,N
27,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,6000,0.04,N
27,75000,RENT,5.0,PERSONAL,15000,0.2,N
27,140000,MORTGAGE,2.0,EDUCATION,14000,0.1,N
35,140000,MORTGAGE,3.0,MEDICAL,25000,0.18,N
32,140000,MORTGAGE,16.0,VENTURE,25000,0.18,N
27,140004,MORTGAGE,11.0,VENTURE,9800,0.07,N
34,140004,MORTGAGE,4.0,DEBTCONSOLIDATION,12000,0.09,N
32,140304,MORTGAGE,8.0,MEDICAL,20000,0.14,N
27,75000,RENT,2.0,DEBTCONSOLIDATION,15000,0.2,N
27,140987,MORTGAGE,5.0,VENTURE,6450,0.05,N
29,141000,MORTGAGE,1.0,VENTURE,8000,0.06,N
28,141000,MORTGAGE,4.0,HOMEIMPROVEMENT,9000,0.06,N
28,141996,MORTGAGE,3.0,VENTURE,13000,0.09,N
27,129996,MORTGAGE,2.0,VENTURE,12800,0.1,Y
32,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,0.04,N
30,142000,MORTGAGE,5.0,VENTURE,10000,0.07,N
28,142000,MORTGAGE,3.0,EDUCATION,18000,0.13,N
29,142000,OWN,14.0,EDUCATION,24250,0.17,N
33,69000,RENT,3.0,HOMEIMPROVEMENT,15000,0.22,N
30,110925,MORTGAGE,1.0,MEDICAL,25000,0.19,N
30,143000,MORTGAGE,11.0,PERSONAL,18000,0.13,N
29,143000,MORTGAGE,2.0,HOMEIMPROVEMENT,16800,0.12,N
27,75000,RENT,7.0,VENTURE,15000,0.2,N
33,143004,MORTGAGE,17.0,VENTURE,10000,0.07,N
34,143150,MORTGAGE,0.0,VENTURE,12000,0.08,N
35,143485,MORTGAGE,10.0,PERSONAL,8000,0.06,N
30,143500,MORTGAGE,0.0,HOMEIMPROVEMENT,20000,0.14,N
27,144000,MORTGAGE,11.0,EDUCATION,16000,0.11,Y
27,144000,MORTGAGE,11.0,DEBTCONSOLIDATION,11000,0.08,N
33,144000,MORTGAGE,1.0,MEDICAL,5000,0.03,N
28,144000,MORTGAGE,12.0,MEDICAL,35000,0.24,N
35,144000,MORTGAGE,0.0,EDUCATION,35000,0.24,N
29,144000,MORTGAGE,13.0,VENTURE,16000,0.11,N
29,144000,MORTGAGE,11.0,MEDICAL,7000,0.05,N
30,144000,MORTGAGE,7.0,MEDICAL,6000,0.04,N
28,144000,OWN,11.0,MEDICAL,7000,0.05,Y
28,144000,MORTGAGE,12.0,PERSONAL,30000,0.21,N
27,144000,MORTGAGE,6.0,MEDICAL,5000,0.03,N
30,144000,MORTGAGE,12.0,PERSONAL,35000,0.24,N
27,75127,RENT,11.0,HOMEIMPROVEMENT,15000,0.2,N
29,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,0.03,N
30,144000,MORTGAGE,2.0,VENTURE,6000,0.04,N
30,69600,RENT,0.0,PERSONAL,15000,0.22,N
27,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,21000,0.15,Y
28,76000,RENT,2.0,HOMEIMPROVEMENT,15000,0.2,Y
33,144000,MORTGAGE,13.0,EDUCATION,19000,0.13,N
31,76000,RENT,2.0,PERSONAL,15000,0.2,N
30,144997,MORTGAGE,14.0,PERSONAL,25000,0.17,N
30,145000,MORTGAGE,3.0,HOMEIMPROVEMENT,9600,0.07,N
31,20000,OWN,1.0,HOMEIMPROVEMENT,5000,0.25,N
29,145000,MORTGAGE,0.0,VENTURE,14000,0.1,Y
30,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,0.04,N
32,71000,RENT,2.0,EDUCATION,15000,0.21,N
29,20000,OWN,0.0,VENTURE,3000,0.15,N
31,77000,RENT,2.0,PERSONAL,15000,0.19,N
28,145000,MORTGAGE,9.0,VENTURE,25000,0.17,N
30,79000,RENT,5.0,EDUCATION,15000,0.19,N
30,145000,MORTGAGE,4.0,EDUCATION,12000,0.08,N
32,145000,MORTGAGE,1.0,DEBTCONSOLIDATION,20000,0.14,N
28,80000,RENT,0.0,MEDICAL,15000,0.19,N
29,145000,MORTGAGE,0.0,VENTURE,25000,0.17,N
28,133000,MORTGAGE,6.0,DEBTCONSOLIDATION,20000,0.15,Y
27,145986,MORTGAGE,2.0,MEDICAL,5500,0.04,N
34,113900,MORTGAGE,5.0,MEDICAL,35000,0.26,N
27,146000,MORTGAGE,5.0,MEDICAL,2500,0.02,N
29,146000,MORTGAGE,12.0,MEDICAL,3800,0.03,N
31,146000,MORTGAGE,12.0,EDUCATION,2500,0.02,N
29,80000,RENT,13.0,MEDICAL,15000,0.19,N
29,80000,RENT,13.0,MEDICAL,15000,0.19,Y
28,147500,MORTGAGE,12.0,DEBTCONSOLIDATION,10000,0.07,N
27,19200,OWN,3.0,PERSONAL,8000,0.42,N
28,80000,RENT,2.0,DEBTCONSOLIDATION,15000,0.19,N
27,147884,MORTGAGE,4.0,HOMEIMPROVEMENT,4500,0.03,N
33,148000,MORTGAGE,17.0,VENTURE,8000,0.05,Y
29,136000,MORTGAGE,4.0,DEBTCONSOLIDATION,7775,0.06,Y
33,82000,RENT,5.0,VENTURE,15000,0.18,N
29,83500,RENT,1.0,HOMEIMPROVEMENT,15000,0.18,Y
27,149616,OWN,0.0,MEDICAL,15000,0.1,N
28,84000,RENT,3.0,HOMEIMPROVEMENT,15000,0.18,N
32,84000,RENT,7.0,DEBTCONSOLIDATION,15000,0.18,N
32,150000,MORTGAGE,16.0,MEDICAL,16000,0.11,N
33,150000,MORTGAGE,17.0,VENTURE,14000,0.09,N
34,150000,MORTGAGE,18.0,DEBTCONSOLIDATION,6000,0.04,N
32,150000,MORTGAGE,11.0,PERSONAL,20000,0.13,N
34,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,2400,0.02,Y
34,150000,MORTGAGE,1.0,VENTURE,28000,0.19,N
32,66725,RENT,4.0,MEDICAL,15000,0.19,N
29,78996,RENT,0.0,HOMEIMPROVEMENT,15000,0.19,Y
35,150000,MORTGAGE,16.0,HOMEIMPROVEMENT,10000,0.07,N
32,150000,OWN,3.0,HOMEIMPROVEMENT,8000,0.05,Y
30,19200,OWN,,PERSONAL,2100,0.11,N
32,150000,MORTGAGE,17.0,VENTURE,12000,0.08,Y
31,138000,MORTGAGE,0.0,PERSONAL,35000,0.25,N
35,73000,RENT,0.0,HOMEIMPROVEMENT,15000,0.21,N
30,138000,MORTGAGE,13.0,HOMEIMPROVEMENT,10000,0.07,N
29,62050,RENT,3.0,MEDICAL,15000,0.21,Y
33,117300,MORTGAGE,3.0,MEDICAL,16000,0.12,N
27,150000,MORTGAGE,4.0,VENTURE,6000,0.04,N
32,150000,MORTGAGE,16.0,PERSONAL,6000,0.04,N
27,86000,RENT,7.0,DEBTCONSOLIDATION,15000,0.17,N
33,150000,MORTGAGE,12.0,EDUCATION,13125,0.09,N
32,86400,RENT,2.0,VENTURE,15000,0.17,N
29,150000,MORTGAGE,1.0,MEDICAL,10000,0.07,N
28,19200,OWN,2.0,PERSONAL,4700,0.24,Y
29,150000,MORTGAGE,4.0,MEDICAL,7200,0.05,N
29,87000,RENT,1.0,HOMEIMPROVEMENT,15000,0.17,N
30,150000,OWN,5.0,PERSONAL,5425,0.04,Y
32,75000,RENT,6.0,HOMEIMPROVEMENT,15000,0.2,N
33,150000,MORTGAGE,0.0,DEBTCONSOLIDATION,4000,0.03,N
35,87000,RENT,6.0,VENTURE,15000,0.17,N
27,150000,MORTGAGE,11.0,PERSONAL,25000,0.17,N
29,150000,MORTGAGE,,DEBTCONSOLIDATION,14000,0.09,N
29,150000,MORTGAGE,14.0,VENTURE,12000,0.08,N
31,18996,OWN,6.0,HOMEIMPROVEMENT,7000,0.37,N
27,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,20000,0.13,N
27,150000,MORTGAGE,2.0,MEDICAL,18000,0.12,N
33,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,25000,0.18,Y
27,150000,MORTGAGE,3.0,EDUCATION,8000,0.05,Y
33,18720,OWN,0.0,DEBTCONSOLIDATION,3500,0.19,Y
34,150000,MORTGAGE,5.0,VENTURE,15000,0.1,N
28,150000,MORTGAGE,4.0,EDUCATION,20000,0.13,N
32,150000,MORTGAGE,4.0,DEBTCONSOLIDATION,7800,0.05,N
28,150000,OWN,12.0,HOMEIMPROVEMENT,8500,0.06,N
34,78000,RENT,9.0,DEBTCONSOLIDATION,15000,0.19,N
29,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,12000,0.08,N
29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,10700,0.07,N
28,150000,MORTGAGE,12.0,EDUCATION,10000,0.07,Y
28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,15000,0.1,N
34,90000,RENT,15.0,VENTURE,15000,0.17,N
30,138000,MORTGAGE,3.0,EDUCATION,23975,0.17,N
29,138000,MORTGAGE,2.0,PERSONAL,24000,0.17,N
32,150000,MORTGAGE,0.0,PERSONAL,24000,0.16,Y
33,150000,OWN,14.0,VENTURE,21000,0.14,N
30,150000,OWN,14.0,PERSONAL,24000,0.16,N
33,150000,OWN,17.0,PERSONAL,20000,0.13,N
29,90000,RENT,5.0,MEDICAL,15000,0.17,Y
27,150000,OWN,0.0,EDUCATION,10000,0.07,N
30,90000,RENT,10.0,HOMEIMPROVEMENT,15000,0.17,N
34,150000,MORTGAGE,14.0,VENTURE,25000,0.17,Y
27,150000,MORTGAGE,1.0,VENTURE,12000,0.08,N
27,150000,MORTGAGE,4.0,PERSONAL,20000,0.13,Y
29,150000,MORTGAGE,12.0,PERSONAL,7000,0.05,N
28,150000,MORTGAGE,12.0,HOMEIMPROVEMENT,15000,0.1,N
35,150000,MORTGAGE,5.0,DEBTCONSOLIDATION,15000,0.1,Y
28,92000,RENT,4.0,DEBTCONSOLIDATION,15000,0.16,N
28,150000,MORTGAGE,11.0,HOMEIMPROVEMENT,15000,0.1,N
27,150000,MORTGAGE,11.0,PERSONAL,9000,0.06,N
27,150000,MORTGAGE,11.0,VENTURE,8000,0.05,N
28,150000,MORTGAGE,0.0,VENTURE,25000,0.17,Y
29,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,16000,0.11,N
30,37800,RENT,4.0,MEDICAL,15050,0.4,N
30,150000,MORTGAGE,2.0,HOMEIMPROVEMENT,12000,0.08,Y
28,150000,MORTGAGE,6.0,VENTURE,10000,0.07,N
30,150000,MORTGAGE,8.0,PERSONAL,5000,0.03,N
31,29000,RENT,14.0,HOMEIMPROVEMENT,15075,0.52,N
27,150792,MORTGAGE,11.0,PERSONAL,6000,0.04,N
31,150996,MORTGAGE,13.0,VENTURE,10000,0.07,N
31,151000,MORTGAGE,1.0,EDUCATION,21000,0.14,N
30,151800,MORTGAGE,14.0,HOMEIMPROVEMENT,17525,0.12,Y
31,152000,MORTGAGE,15.0,PERSONAL,15000,0.1,N
35,140004,MORTGAGE,6.0,PERSONAL,8400,0.06,Y
35,153000,MORTGAGE,13.0,PERSONAL,9500,0.06,N
33,153000,MORTGAGE,11.0,VENTURE,10000,0.07,Y
28,18000,OWN,12.0,VENTURE,3500,0.19,N
29,153000,OWN,13.0,VENTURE,3000,0.02,N
32,153000,MORTGAGE,5.0,VENTURE,8400,0.05,N
35,153660,MORTGAGE,3.0,HOMEIMPROVEMENT,24000,0.16,N
35,154000,OWN,13.0,VENTURE,12000,0.08,N
34,154000,MORTGAGE,4.0,PERSONAL,4000,0.03,N
32,154000,MORTGAGE,11.0,DEBTCONSOLIDATION,20000,0.13,N
32,155000,OWN,6.0,MEDICAL,15000,0.1,N
35,75000,RENT,13.0,VENTURE,15175,0.2,Y
28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,8275,0.06,Y
31,155000,MORTGAGE,5.0,HOMEIMPROVEMENT,7000,0.05,N
28,143000,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,0.17,N
33,18000,OWN,17.0,MEDICAL,7000,0.39,N
32,155000,MORTGAGE,8.0,MEDICAL,8000,0.05,Y
28,50000,RENT,2.0,EDUCATION,15200,0.3,N
32,155004,MORTGAGE,9.0,VENTURE,15000,0.1,N
30,155867,MORTGAGE,15.0,EDUCATION,8000,0.05,Y
34,156000,MORTGAGE,9.0,MEDICAL,25000,0.16,N
33,156000,MORTGAGE,4.0,EDUCATION,2400,0.02,N
32,156000,MORTGAGE,14.0,PERSONAL,10000,0.06,N
27,156000,MORTGAGE,11.0,HOMEIMPROVEMENT,5000,0.03,N
27,156000,MORTGAGE,8.0,EDUCATION,15000,0.1,N
32,156600,MORTGAGE,8.0,EDUCATION,25000,0.16,N
31,157000,MORTGAGE,5.0,EDUCATION,7200,0.05,N
28,157000,OWN,12.0,VENTURE,12000,0.08,Y
27,157500,OWN,6.0,MEDICAL,25000,0.16,Y
27,157544,MORTGAGE,8.0,VENTURE,35000,0.22,N
28,145656,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,0.07,N
28,158000,MORTGAGE,6.0,MEDICAL,15000,0.09,N
30,158000,MORTGAGE,6.0,HOMEIMPROVEMENT,21000,0.13,N
30,111000,RENT,3.0,VENTURE,15450,0.14,Y
29,158000,OWN,13.0,EDUCATION,11000,0.07,N
35,158000,OWN,14.0,EDUCATION,10000,0.06,N
29,158000,OWN,1.0,MEDICAL,20000,0.13,N
28,158367,MORTGAGE,5.0,MEDICAL,12000,0.08,N
28,159000,MORTGAGE,3.0,PERSONAL,15000,0.09,N
27,159600,MORTGAGE,1.0,HOMEIMPROVEMENT,25000,0.16,N
29,159996,OWN,1.0,HOMEIMPROVEMENT,10000,0.06,N
29,38000,RENT,3.0,PERSONAL,15500,0.41,N
28,160000,MORTGAGE,4.0,DEBTCONSOLIDATION,34000,0.21,N
27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,28000,0.19,Y
34,160000,MORTGAGE,14.0,DEBTCONSOLIDATION,25000,0.16,N
27,160000,MORTGAGE,,DEBTCONSOLIDATION,6000,0.04,N
34,160000,MORTGAGE,1.0,HOMEIMPROVEMENT,23000,0.14,N
30,160000,MORTGAGE,4.0,EDUCATION,7000,0.04,N
35,68324,RENT,3.0,MEDICAL,15600,0.23,Y
33,160000,MORTGAGE,3.0,PERSONAL,22000,0.14,N
32,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,12000,0.07,N
27,90000,RENT,11.0,PERSONAL,15600,0.17,N
27,160000,MORTGAGE,4.0,HOMEIMPROVEMENT,25000,0.16,N
32,160000,MORTGAGE,0.0,VENTURE,17400,0.11,N
27,100000,RENT,7.0,PERSONAL,15600,0.16,Y
35,160000,OWN,10.0,VENTURE,24000,0.15,N
28,160000,OWN,12.0,PERSONAL,23000,0.14,N
35,148000,MORTGAGE,19.0,DEBTCONSOLIDATION,25000,0.17,Y
34,160000,MORTGAGE,9.0,DEBTCONSOLIDATION,7500,0.05,N
29,162480,MORTGAGE,2.0,PERSONAL,25000,0.15,N
30,55000,RENT,14.0,DEBTCONSOLIDATION,15800,0.29,N
27,151000,MORTGAGE,11.0,DEBTCONSOLIDATION,20000,0.13,Y
27,163232,MORTGAGE,5.0,VENTURE,4800,0.03,N
27,165000,MORTGAGE,6.0,MEDICAL,35000,0.21,N
29,165000,MORTGAGE,13.0,VENTURE,10000,0.06,N
34,165000,MORTGAGE,18.0,VENTURE,12000,0.07,N
29,72000,RENT,13.0,MEDICAL,15900,0.22,N
35,165000,MORTGAGE,3.0,DEBTCONSOLIDATION,8000,0.05,N
33,130050,MORTGAGE,0.0,MEDICAL,10000,0.07,Y
33,153000,MORTGAGE,1.0,HOMEIMPROVEMENT,23100,0.15,Y
28,165000,MORTGAGE,5.0,DEBTCONSOLIDATION,12400,0.08,N
27,166000,MORTGAGE,11.0,HOMEIMPROVEMENT,30000,0.18,N
27,80000,RENT,5.0,HOMEIMPROVEMENT,16000,0.2,N
31,168000,MORTGAGE,6.0,VENTURE,25000,0.15,N
31,168000,MORTGAGE,2.0,VENTURE,15500,0.09,N
28,168000,OWN,12.0,MEDICAL,6800,0.04,N
29,74000,RENT,3.0,HOMEIMPROVEMENT,16000,0.22,Y
32,170000,MORTGAGE,16.0,VENTURE,6000,0.04,N
29,170000,MORTGAGE,13.0,DEBTCONSOLIDATION,18000,0.11,N
32,62900,RENT,6.0,MEDICAL,16000,0.22,N
29,74000,RENT,0.0,HOMEIMPROVEMENT,16000,0.22,Y
28,170000,MORTGAGE,8.0,PERSONAL,20000,0.12,Y
33,158000,MORTGAGE,11.0,PERSONAL,15000,0.09,Y
28,170000,MORTGAGE,0.0,EDUCATION,10000,0.06,N
28,170000,MORTGAGE,4.0,EDUCATION,20000,0.12,Y
28,170000,MORTGAGE,3.0,MEDICAL,4000,0.02,N
27,84000,RENT,0.0,MEDICAL,16000,0.19,N
30,170000,MORTGAGE,2.0,VENTURE,14000,0.08,N
33,170000,OWN,15.0,HOMEIMPROVEMENT,21000,0.12,N
30,172000,MORTGAGE,13.0,VENTURE,20000,0.12,N
33,172000,MORTGAGE,4.0,EDUCATION,16000,0.09,N
31,85000,RENT,5.0,EDUCATION,16000,0.19,Y
29,173088,MORTGAGE,13.0,VENTURE,8000,0.05,Y
30,163000,MORTGAGE,15.0,PERSONAL,3500,0.02,N
27,175000,MORTGAGE,7.0,MEDICAL,15000,0.09,N
27,175000,MORTGAGE,11.0,VENTURE,21000,0.12,N
27,90000,RENT,1.0,EDUCATION,16000,0.18,N
34,175000,MORTGAGE,18.0,PERSONAL,12000,0.07,N
32,175000,MORTGAGE,17.0,HOMEIMPROVEMENT,24000,0.14,N
28,90000,RENT,7.0,VENTURE,16000,0.18,N
27,90000,RENT,11.0,HOMEIMPROVEMENT,16000,0.18,N
27,175000,MORTGAGE,11.0,HOMEIMPROVEMENT,11500,0.07,N
33,175000,MORTGAGE,4.0,DEBTCONSOLIDATION,25000,0.14,N
29,175000,MORTGAGE,8.0,VENTURE,2500,0.01,N
29,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,10000,0.06,N
30,175000,MORTGAGE,15.0,VENTURE,25000,0.14,Y
35,175000,OWN,19.0,MEDICAL,24000,0.14,N
33,163400,MORTGAGE,17.0,EDUCATION,10000,0.06,N
28,176000,MORTGAGE,12.0,HOMEIMPROVEMENT,25000,0.14,N
32,164000,MORTGAGE,15.0,DEBTCONSOLIDATION,2400,0.01,N
31,176600,MORTGAGE,15.0,DEBTCONSOLIDATION,3500,0.02,Y
28,176608,MORTGAGE,1.0,VENTURE,21125,0.12,Y
31,70550,RENT,2.0,MEDICAL,16000,0.19,N
33,178650,MORTGAGE,5.0,HOMEIMPROVEMENT,20000,0.11,N
31,179000,MORTGAGE,13.0,MEDICAL,11200,0.06,N
30,180000,MORTGAGE,5.0,MEDICAL,14000,0.08,N
30,180000,MORTGAGE,0.0,DEBTCONSOLIDATION,6000,0.03,N
30,180000,MORTGAGE,13.0,PERSONAL,28000,0.16,N
27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,16000,0.09,N
29,180000,MORTGAGE,2.0,MEDICAL,20000,0.11,N
29,180000,MORTGAGE,13.0,DEBTCONSOLIDATION,12000,0.07,Y
27,180000,MORTGAGE,2.0,MEDICAL,8000,0.04,Y
27,100000,RENT,12.0,VENTURE,16000,0.16,N
32,180000,MORTGAGE,2.0,PERSONAL,15600,0.09,Y
30,182004,MORTGAGE,2.0,PERSONAL,7200,0.04,N
27,170496,MORTGAGE,3.0,DEBTCONSOLIDATION,15000,0.09,N
34,182500,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,0.08,Y
34,101000,RENT,0.0,VENTURE,16000,0.16,N
27,105000,RENT,1.0,HOMEIMPROVEMENT,16000,0.15,N
34,185000,MORTGAGE,18.0,DEBTCONSOLIDATION,18250,0.1,Y
28,107000,RENT,4.0,HOMEIMPROVEMENT,16000,0.15,N
27,189000,MORTGAGE,2.0,VENTURE,5125,0.03,Y
